"","lod"
"2613",2.82433164879694
"2614",2.38818948839435
"2615",2.59705628605661
"2616",3.67916967545352
"2617",2.29034910695555
"2618",2.11632289663976
"2619",2.29715829511042
"2620",1.59490633438872
"2621",4.3304173922279
"2622",2.42745232028938
"2623",2.29583788903619
"2624",2.24779776749892
"2625",2.8661682669499
"2626",2.78972619953493
"2627",1.80046474140727
"2628",4.52069329823462
"2629",2.03382512993085
"2630",2.05701422658603
"2631",2.88214918610356
"2632",2.33167035978659
"2633",2.68396662587293
"2634",2.38550990604199
"2635",2.89926756826026
"2636",2.00528411218329
"2637",2.47809849889745
"2638",1.84047489525256
"2639",2.11860332244396
"2640",2.19067317312147
"2641",2.05542530381354
"2642",3.24832766258623
"2643",2.9748568754585
"2644",3.29747600631708
"2645",1.85210271539836
"2646",3.1253868523072
"2647",2.23779238692623
"2648",2.9572740165695
"2649",3.13604544120608
"2650",3.18574062846892
"2651",2.57380407258643
"2652",2.7142299651241
"2653",3.4687969064471
"2654",3.54370350903082
"2655",2.17916714242892
"2656",2.65652425011103
"2657",2.9284950669844
"2658",3.54443351142072
"2659",2.52501186153677
"2660",2.88628812931347
"2661",2.83327757871484
"2662",2.27777754644012
"2663",2.90416147279757
"2664",2.95966280868197
"2665",2.79226663159534
"2666",3.67668182102716
"2667",2.89007230358948
"2668",2.60406104212598
"2669",2.33141734482524
"2670",2.70858925683569
"2671",2.55159887745504
"2672",2.51823481924112
"2673",1.89512780904806
"2674",2.3274607332969
"2675",1.93065167963141
"2676",3.50372031674488
"2677",2.42686762157246
"2678",2.1001459556901
"2679",2.63736371074992
"2680",2.90254697250748
"2681",2.09020910705294
"2682",2.54325666404475
"2683",2.4397160832541
"2684",2.65952870852743
"2685",1.84972950521842
"2686",3.04986120793365
"2687",2.71298446468609
"2688",3.06942683230773
"2689",3.00685516553131
"2690",3.19087798353576
"2691",2.56246976822877
"2692",2.13261129738748
"2693",2.8490049581269
"2694",2.35729173320033
"2695",3.37276826317611
"2696",3.03831468274802
"2697",2.36214981471858
"2698",2.67014793598901
"2699",2.45293369180399
"2700",2.76368989169168
"2701",2.13757029837143
"2702",2.2466816944725
"2703",2.2483434994956
"2704",2.49865922801473
"2705",2.61298044991781
"2706",3.64106368992907
"2707",2.4394580407552
"2708",3.15807969923662
"2709",2.29384034083341
"2710",2.30145037583134
"2711",2.37799733298016
"2712",2.41335633499693
"2713",1.96448618767135
"2714",2.26657824909307
"2715",2.50383261428942
"2716",2.68326528414218
"2717",1.93282912187169
"2718",3.43666443201255
"2719",2.30322976807656
"2720",3.88010273550753
"2721",2.94256039212996
"2722",2.26070989776781
"2723",3.84096714409316
"2724",3.41327555358475
"2725",2.78386697160022
"2726",1.94117264089618
"2727",2.24723705531687
"2728",3.57848537630161
"2729",2.62996659437886
"2730",2.86401363844016
"2731",2.89426417600771
"2732",2.8568765526943
"2733",1.96823253392904
"2734",2.06169287590455
"2735",2.67158039782043
"2736",2.98772306140563
"2737",3.32831919236924
"2738",3.56440554230721
"2739",3.24409820403889
"2740",1.99847900659552
"2741",2.54939013481089
"2742",2.99144330014133
"2743",2.61343173697242
"2744",2.32888639209887
"2745",3.47763243921872
"2746",2.24292137720295
"2747",2.74084799527009
"2748",2.91723213742443
"2749",2.99816065195046
"2750",2.5277089485553
"2751",3.00883843739211
"2752",2.23057901934226
"2753",2.67019679432087
"2754",3.91633220475342
"2755",2.05596793977202
"2756",2.17320393006412
"2757",2.97954806694725
"2758",2.82017253697268
"2759",2.98432588382821
"2760",2.97236774801058
"2761",2.44655882096413
"2762",3.49569714181234
"2763",2.64396141588622
"2764",2.99795779796659
"2765",2.58007015990006
"2766",4.73351005905897
"2767",3.27986873650298
"2768",3.17650511100146
"2769",3.52885640431305
"2770",2.21946597208444
"2771",2.19357764031156
"2772",4.3842039505671
"2773",3.00333184655392
"2774",2.55716592073077
"2775",2.65050127738687
"2776",3.36890079962905
"2777",2.51252399578152
"2778",2.9357378618497
"2779",2.11345880573936
"2780",2.3988715000778
"2781",2.79906609574573
"2782",3.27599859614384
"2783",2.6546635077284
"2784",2.46207604120173
"2785",3.32223814515055
"2786",2.55374056297114
"2787",2.34994097683921
"2788",2.27020985485069
"2789",2.62851512611269
"2790",3.53891074422791
"2791",3.25187682441356
"2792",3.18779073116639
"2793",2.44774238314676
"2794",2.73222089442788
"2795",2.31639771913979
"2796",1.85284115639479
"2797",2.8864170841789
"2798",1.45820431475477
"2799",2.21741801284588
"2800",2.11224682518332
"2801",2.62997653795901
"2802",2.61703726425367
"2803",2.13890026211448
"2804",3.0511429207254
"2805",3.31155205403411
"2806",2.2324737626368
"2807",3.17272659536866
"2808",1.83794060951186
"2809",2.04107245526939
"2810",1.84768677778629
"2811",2.18476710537652
"2812",2.58719270400434
"2813",3.97578608607182
"2814",2.44463397425898
"2815",1.80036863109308
"2816",2.13466299864194
"2817",3.08095737418262
"2818",2.64463176884419
"2819",2.03120142999614
"2820",2.33421130040915
"2821",3.59744269619478
"2822",3.75478767490131
"2823",2.95454044790677
"2824",2.10545670339525
"2825",2.36510600468137
"2826",3.34203822725249
"2827",3.02485234252708
"2828",3.1099208920823
"2829",1.7308153330905
"2830",2.34232833542046
"2831",2.75000698006988
"2832",2.32278583761763
"2833",2.92972871663005
"2834",2.66591310676085
"2835",3.18875554707301
"2836",2.79952389043137
"2837",3.59142923147192
"2838",3.13286994798545
"2839",1.71232877760849
"2840",2.28419421482977
"2841",3.41188592539038
"2842",2.06064333543509
"2843",2.85844039123003
"2844",2.48196445672511
"2845",2.414481241869
"2846",2.21687132223451
"2847",2.83824276356245
"2848",1.83451600114313
"2849",2.56118989861352
"2850",2.11272927612299
"2851",3.06863845088992
"2852",2.06983250499616
"2853",2.38120225468447
"2854",2.94297231488963
"2855",2.70487462042547
"2856",1.87650649837269
"2857",2.60528796695507
"2858",4.05629510419021
"2859",3.29756844095573
"2860",3.34361360432013
"2861",1.81340580144388
"2862",2.20409601722895
"2863",2.051166163792
"2864",2.18815257122151
"2865",4.74086770971189
"2866",2.28880813920841
"2867",2.38761044103012
"2868",2.24776346760336
"2869",3.61589693543283
"2870",2.20878578100201
"2871",2.73145390728496
"2872",3.32532793327482
"2873",2.45576049149895
"2874",3.33165435930641
"2875",4.71302643143281
"2876",2.63832351361998
"2877",2.79410166696289
"2878",3.08757211189368
"2879",3.68066550645926
"2880",2.69154314244588
"2881",3.23836012151696
"2882",2.69162542658523
"2883",2.46642085897111
"2884",4.1928616725545
"2885",3.31960247381721
"2886",2.31592248379275
"2887",2.96980045978853
"2888",1.95468650301154
"2889",2.67771234273096
"2890",3.53625043306783
"2891",2.74091900070744
"2892",2.67796248049308
"2893",2.77648216886701
"2894",2.83359019358795
"2895",4.13944106667441
"2896",2.70581701975789
"2897",2.83134780866203
"2898",3.14402079879619
"2899",2.48676646931199
"2900",2.8606046861114
"2901",1.5561674798555
"2902",2.01295200869754
"2903",2.10753153364931
"2904",3.65201501215051
"2905",2.4323862645233
"2906",1.80961458229103
"2907",2.20575429034216
"2908",3.11022039582713
"2909",2.72485452809633
"2910",2.64485950802555
"2911",2.84280353900249
"2912",3.00831302994266
"2913",5.05580679870218
"2914",3.15960836177874
"2915",2.05743734503631
"2916",2.26803955360811
"2917",2.96210934648479
"2918",3.19450357859751
"2919",1.63182710788897
"2920",2.25865183475617
"2921",2.02726797698597
"2922",1.90792951558433
"2923",3.16221080987816
"2924",3.10570399875178
"2925",3.71264478166813
"2926",2.99017372461822
"2927",2.71258604357536
"2928",2.06841895437537
"2929",2.59412670646634
"2930",3.39608241011774
"2931",2.31023735403687
"2932",2.62871567569164
"2933",2.73039860127938
"2934",2.74334312338942
"2935",3.02891854696281
"2936",2.82379584528644
"2937",2.26425074124745
"2938",3.09123066362008
"2939",1.72641943583767
"2940",2.72920099654948
"2941",1.8330787587438
"2942",2.29595275907923
"2943",2.20583881326456
"2944",3.10901565892891
"2945",2.99702475058984
"2946",2.45617466518343
"2947",2.34870562625656
"2948",3.12808347942155
"2949",2.3573393092538
"2950",2.7671939107986
"2951",2.66250801420938
"2952",2.87419704361309
"2953",2.51565795350689
"2954",3.24701451627334
"2955",2.02513359288605
"2956",2.41014753062336
"2957",2.84890647376596
"2958",2.72875163802382
"2959",2.38622092557853
"2960",3.9545512715431
"2961",2.56831455806605
"2962",3.06566070148983
"2963",2.36146854981234
"2964",2.00511786625611
"2965",3.86287897687725
"2966",2.31757230120456
"2967",2.35130471245429
"2968",2.7250222498933
"2969",2.7384305183914
"2970",2.2447929341688
"2971",2.1961545914437
"2972",2.3248453505912
"2973",2.64278261498293
"2974",1.82755303314843
"2975",1.82075917769362
"2976",2.25063031936406
"2977",2.42465561674726
"2978",1.69474579374946
"2979",2.8291616816532
"2980",3.20498807006879
"2981",2.87300967113333
"2982",2.07414722895919
"2983",3.32158875879577
"2984",2.61807062037951
"2985",1.9462214815685
"2986",2.52876037635906
"2987",4.08183742673282
"2988",2.00107112901605
"2989",3.01148924315203
"2990",2.39746070020374
"2991",1.99149759669126
"2992",2.36795363006604
"2993",3.37438801618009
"2994",2.68066938584707
"2995",2.7588021501233
"2996",2.97153660519325
"2997",3.18227954175018
"2998",2.56485550689467
"2999",2.75844450336808
"3000",3.45245992620585
"3001",2.7234128596574
"3002",3.28405031094917
"3003",2.6560412537583
"3004",2.31334582122327
"3005",3.25386771592639
"3006",2.41388399082825
"3007",2.60493103627778
"3008",2.47197136522846
"3009",1.70455502455297
"3010",4.0259565034703
"3011",2.57328839361435
"3012",3.51669225736441
"3013",2.02393235460295
"3014",2.15592166045099
"3015",3.77493004635471
"3016",4.33248131969958
"3017",3.52197776825415
"3018",2.32647111059305
"3019",2.46695819985325
"3020",2.5703395414821
"3021",3.05187692399704
"3022",2.42733730274449
"3023",2.19749966998643
"3024",4.65631920603846
"3025",1.7204924161997
"3026",2.72237770034735
"3027",2.81657309004368
"3028",2.22696821122736
"3029",2.23719058202369
"3030",2.76300268775958
"3031",2.92943856715829
"3032",2.0963580839325
"3033",2.47284744148783
"3034",3.13861853791968
"3035",3.10828383060289
"3036",2.54552794224401
"3037",2.91056023945566
"3038",2.02445480600727
"3039",4.6747523537997
"3040",2.81697446125145
"3041",2.73417653694742
"3042",2.74071426036971
"3043",3.15451857925837
"3044",3.43212038039201
"3045",2.75640266899791
"3046",3.1456207306328
"3047",2.54771858394452
"3048",2.86198465051712
"3049",2.66732985146882
"3050",2.3872256959894
"3051",2.73160093361003
"3052",1.98943510179743
"3053",1.88577626223741
"3054",2.5276903551694
"3055",3.03666943193275
"3056",3.08810564759551
"3057",3.48557365419038
"3058",2.10278488193217
"3059",3.18325918391383
"3060",2.3108911093459
"3061",3.33044755454284
"3062",2.22189858730962
"3063",2.2785106276242
"3064",2.70148297293235
"3065",2.38952191065619
"3066",2.16432052396522
"3067",3.07233102390819
"3068",3.55994576288685
"3069",2.64203514831752
"3070",2.49270771068041
"3071",3.45844346460945
"3072",2.53321803167091
"3073",2.46699035783786
"3074",2.63334614435917
"3075",2.74151009525667
"3076",3.16632705844131
"3077",3.56801049480418
"3078",2.15633914321916
"3079",2.76110369752132
"3080",2.18425566382939
"3081",3.83720998084573
"3082",2.31341933284421
"3083",3.60080457489312
"3084",2.34701505007069
"3085",1.79814854912183
"3086",2.53122366551725
"3087",2.5542508222461
"3088",2.88833824894937
"3089",2.3969686454875
"3090",2.72650639064523
"3091",1.96298647805088
"3092",3.28683822879793
"3093",2.17241922026187
"3094",3.20570266329378
"3095",2.28276393620581
"3096",3.33804606001831
"3097",1.80275495623027
"3098",3.17709173204639
"3099",2.29868273001557
"3100",2.12775211126973
"3101",2.40557133642142
"3102",2.26426956166688
"3103",2.96174406044338
"3104",2.26979654116985
"3105",2.93142860805165
"3106",2.77132611059096
"3107",1.79018522296064
"3108",1.80517995413538
"3109",5.24686413721611
"3110",2.33380379111259
"3111",2.71866291371589
"3112",2.55859402234637
"3113",2.50181130149394
"3114",2.70859926706544
"3115",2.92442976356506
"3116",2.12360825216274
"3117",2.48139935270228
"3118",2.89577527251822
"3119",2.42867942801058
"3120",3.30643294857327
"3121",4.08835426892801
"3122",2.97758709477966
"3123",2.37208986295809
"3124",2.28240204332178
"3125",5.30153181725109
"3126",2.61238875074014
"3127",3.53785927185891
"3128",3.43153349482236
"3129",2.71423289353334
"3130",2.60150068976691
"3131",4.94520130652381
"3132",3.16311385441986
"3133",2.05432744661812
"3134",3.24916898041374
"3135",2.47556569366679
"3136",3.18224112422286
"3137",2.6486743505684
"3138",1.84118901788315
"3139",2.79707184861581
"3140",1.71142484739539
"3141",2.17357401649861
"3142",2.06062882855804
"3143",2.627272513153
"3144",2.65166705883348
"3145",2.50514143357759
"3146",3.02073171700795
"3147",3.05620644879855
"3148",2.09729673062247
"3149",2.87979293999342
"3150",3.9393911828829
"3151",2.739221009424
"3152",3.00883927212635
"3153",3.73390622149782
"3154",2.03314560077342
"3155",2.00089617689446
"3156",2.8796414629287
"3157",2.43244453954867
"3158",3.54819295757443
"3159",4.76426820338202
"3160",1.91063126185327
"3161",3.05296826540507
"3162",2.09378061430289
"3163",2.82285861545097
"3164",2.88587160113457
"3165",4.15455987753376
"3166",3.64518244267128
"3167",1.63645813215589
"3168",2.19026533855504
"3169",2.49571516378819
"3170",3.57569220549522
"3171",2.05267695571638
"3172",2.95886292374234
"3173",3.04315206410138
"3174",2.86828885505383
"3175",3.06126446362759
"3176",3.08439962261036
"3177",2.28859232280411
"3178",2.48311097282567
"3179",3.55649308613647
"3180",2.12705107551665
"3181",1.98558953502106
"3182",2.13534329231697
"3183",2.2432600196662
"3184",2.24633594758961
"3185",3.07087014475837
"3186",3.24929915360553
"3187",2.18494153435313
"3188",2.4205772614423
"3189",2.08031468401168
"3190",2.14545211352561
"3191",3.09768879739931
"3192",2.11328209692874
"3193",2.29131062582383
"3194",2.59646469441395
"3195",2.34861682143128
"3196",2.1536788833273
"3197",4.25754696100375
"3198",2.40262749543945
"3199",2.96143539439799
"3200",2.46780217920423
"3201",2.54385786440616
"3202",3.56721970266335
"3203",1.96996211541773
"3204",5.6837534962815
"3205",3.80184349493902
"3206",2.41047194243038
"3207",3.00069236334639
"3208",2.46573807681489
"3209",2.20467069725419
"3210",2.4081542141339
"3211",3.09706307795932
"3212",3.4238401347593
"3213",3.14992489878387
"3214",2.40707718680278
"3215",2.5046995382454
"3216",2.17333438218157
"3217",2.60397262134575
"3218",2.93726745863387
"3219",2.51585918481032
"3220",2.66480267730367
"3221",2.01143872588545
"3222",2.64482858599149
"3223",2.42356539479988
"3224",2.35221148452001
"3225",3.52848481093861
"3226",2.69480205218861
"3227",3.00980311375315
"3228",1.97687637908712
"3229",3.12883621259243
"3230",2.39639950191486
"3231",2.83876225090353
"3232",3.36493410024195
"3233",2.96197938846854
"3234",2.27103901222108
"3235",2.50178139103809
"3236",3.28611906183869
"3237",2.87805613180171
"3238",2.22368939197986
"3239",2.56176505792428
"3240",2.35530121398187
"3241",2.53660372911145
"3242",1.92897634824112
"3243",2.77984780935731
"3244",2.5454499234238
"3245",2.54491114935263
"3246",2.51819677466301
"3247",2.44355753119635
"3248",2.24918316619551
"3249",3.4406943561662
"3250",1.88615691939412
"3251",1.54605812110458
"3252",2.81536531953861
"3253",2.8037404073184
"3254",2.14924872093434
"3255",2.35693432605331
"3256",4.06234550759473
"3257",2.42110785604564
"3258",1.81206812167875
"3259",3.47429169936549
"3260",2.29953666730944
"3261",2.37259429396545
"3262",2.15428817961219
"3263",2.78587132392568
"3264",3.04357747422728
"3265",2.42742553766038
"3266",2.36167665273206
"3267",2.25326629900155
"3268",2.64334590985527
"3269",1.93061794313144
"3270",2.4292508929102
"3271",2.65016390092387
"3272",2.34896460360142
"3273",2.84197300992673
"3274",3.33445060459417
"3275",1.70946429188916
"3276",2.60448976127191
"3277",2.50588102138863
"3278",2.08169226644532
"3279",3.1552374393068
"3280",2.45026305700594
"3281",2.30990213959012
"3282",3.5275885507308
"3283",2.64359595546375
"3284",2.23684466439227
"3285",2.00996410397602
"3286",3.42071432265948
"3287",4.28836654713086
"3288",2.35504883204158
"3289",3.46297036148098
"3290",2.95061941579479
"3291",2.34801307028283
"3292",1.72861145559909
"3293",2.95551875026649
"3294",2.75568488753561
"3295",2.72694677073923
"3296",2.36757894302173
"3297",4.23895316379276
"3298",1.98059161242054
"3299",2.9825165000384
"3300",2.34173056841246
"3301",2.97012762458507
"3302",1.95064914229988
"3303",2.09175251484521
"3304",2.52869787939017
"3305",3.96527224794954
"3306",2.71205220778938
"3307",2.80199848167649
"3308",2.77442607396915
"3309",2.16374175425699
"3310",2.06837711909793
"3311",2.48014712814438
"3312",2.5619668314921
"3313",2.28026648513696
"3314",3.06637645189767
"3315",2.40098175967432
"3316",2.10486698554087
"3317",2.78973211736775
"3318",2.6240465386345
"3319",2.3698863278496
"3320",2.04511823776193
"3321",2.11963024020406
"3322",2.17601412515251
"3323",1.63732168338356
"3324",2.66258241526521
"3325",2.15994521811626
"3326",2.35678180077775
"3327",3.3346520865507
"3328",2.04083778782478
"3329",2.9365634557762
"3330",3.89676876215526
"3331",2.82122672299374
"3332",2.11505104785465
"3333",2.72392351742928
"3334",2.19414478536237
"3335",2.52776655319212
"3336",2.22320922836843
"3337",2.73885764292754
"3338",2.2484305061389
"3339",2.45423467066939
"3340",3.53442819675729
"3341",2.80290456483817
"3342",4.35136245158355
"3343",2.16203629161646
"3344",2.19389815595059
"3345",2.65873393058428
"3346",3.35676307791982
"3347",2.10299286413283
"3348",2.05722081981912
"3349",3.52649488647512
"3350",2.18472292987644
"3351",4.8302024868608
"3352",4.13413198533999
"3353",3.18807401448976
"3354",2.06749932962521
"3355",3.28275292362923
"3356",2.36825454839709
"3357",2.43263790964193
"3358",2.34716458740331
"3359",3.47895905078076
"3360",2.33731557944157
"3361",2.3759789097403
"3362",2.37520077170484
"3363",2.83703575130676
"3364",2.8237541739345
"3365",2.28754746055893
"3366",3.26789472805285
"3367",1.83768018231967
"3368",2.34679953786872
"3369",3.52276115081804
"3370",3.30557866804884
"3371",3.60606199214817
"3372",2.34063656263606
"3373",2.83272107327139
"3374",2.51449345656147
"3375",3.17957846912395
"3376",2.24289033309651
"3377",2.50912542915648
"3378",2.67878806617591
"3379",1.98841134750182
"3380",2.98974880232527
"3381",2.6996139107905
"3382",2.40990807970775
"3383",2.58402911266239
"3384",1.71266301553624
"3385",2.59461509950597
"3386",3.00673349522367
"3387",2.2339388226701
"3388",2.06964168435297
"3389",2.602918192586
"3390",2.69095135090356
"3391",1.99508250072904
"3392",3.51528386893187
"3393",2.37058051711938
"3394",2.46155679490039
"3395",2.61831178298962
"3396",2.46288505927259
"3397",2.25188577748486
"3398",2.34949755082198
"3399",3.75448875866095
"3400",2.17742538428683
"3401",3.04903707551784
"3402",2.5019266575564
"3403",2.52480122198358
"3404",3.54776183510512
"3405",2.74116587700337
"3406",2.08902395676341
"3407",2.67057025568101
"3408",2.23237881085697
"3409",2.75828503038429
"3410",3.70963626887169
"3411",1.89127453181754
"3412",2.04977557176426
"3413",1.96648622929933
"3414",3.02245913125989
"3415",2.38798974476049
"3416",3.32952710466816
"3417",3.17097850593564
"3418",2.44231594487428
"3419",2.07391322386138
"3420",4.49019828399832
"3421",2.38914312012821
"3422",3.12954384206569
"3423",2.6019233890911
"3424",3.86678019149804
"3425",2.14371517419386
"3426",2.92257862849874
"3427",3.20454154693834
"3428",3.08643965035117
"3429",2.07721990518439
"3430",2.30166166701201
"3431",2.9904241713084
"3432",2.6870887132809
"3433",3.11561293368868
"3434",2.38597200751246
"3435",3.61731208815399
"3436",1.67967764300374
"3437",2.62652237272778
"3438",1.778553468268
"3439",2.9626642760868
"3440",2.44837689052838
"3441",3.85113292744791
"3442",2.2347558064921
"3443",2.14445304701439
"3444",3.07710885753295
"3445",2.86125416919458
"3446",2.648664348073
"3447",2.55893277516589
"3448",3.50340520648388
"3449",2.37719419888708
"3450",4.10382997393026
"3451",2.528026078322
"3452",1.72002576529485
"3453",2.66496794291015
"3454",2.01893812395247
"3455",2.54219624574034
"3456",2.5665358115275
"3457",2.16936727659049
"3458",2.51342353763357
"3459",3.56046648744268
"3460",3.55908084774819
"3461",3.61883412232601
"3462",2.23574596227081
"3463",2.15248815186351
"3464",3.21269734660927
"3465",3.37109704728027
"3466",2.92591678041572
"3467",2.05862677820551
"3468",2.6197826760399
"3469",2.56054321957345
"3470",3.55331247974209
"3471",2.53605835599774
"3472",2.40425728367882
"3473",2.75803056564655
"3474",1.99340717566884
"3475",2.33386599627192
"3476",2.57322835288505
"3477",3.92801972520283
"3478",4.10118022756251
"3479",2.4079141982711
"3480",2.12498061135921
"3481",1.94720055488506
"3482",3.17675238659649
"3483",2.83167290206438
"3484",2.68342935710643
"3485",2.27463722291577
"3486",2.39127187751728
"3487",3.05711581616015
"3488",2.78879825339573
"3489",3.43222609823351
"3490",3.85850341801415
"3491",2.49392980103949
"3492",2.79228692514334
"3493",2.81995481358172
"3494",1.99102602887433
"3495",2.92140776453016
"3496",2.72185276667915
"3497",3.61171230706532
"3498",2.61134624687475
"3499",2.43804630156774
"3500",2.53448245689106
"3501",3.11768894779379
"3502",3.46427115529877
"3503",3.44075375154898
"3504",3.36860470746615
"3505",1.97420975778914
"3506",2.32416381676558
"3507",3.04757776927727
"3508",2.07886699144728
"3509",2.73980455990932
"3510",4.7356306189522
"3511",2.96066098165284
"3512",2.30918618629039
"3513",2.53231375844916
"3514",2.11066584078617
"3515",3.63453125355409
"3516",3.30521901160864
"3517",2.53550360651934
"3518",3.54231731104665
"3519",2.46812701722047
"3520",2.03556163619032
"3521",2.48919291888706
"3522",2.24552030171435
"3523",2.47368022498085
"3524",2.3084808970525
"3525",3.23615748630436
"3526",1.84938808865627
"3527",2.08186595967163
"3528",2.37152527409853
"3529",2.03847118294107
"3530",2.40298860217445
"3531",2.9197487160327
"3532",2.18893603682227
"3533",2.1537200024959
"3534",3.26519801054019
"3535",3.38370287242833
"3536",3.36017143373647
"3537",2.49236252260198
"3538",4.10375086592467
"3539",2.14495085777889
"3540",3.03641835065537
"3541",3.0094174493297
"3542",3.00247251233668
"3543",2.41160057544403
"3544",2.28674033213247
"3545",2.23453993045769
"3546",2.6507419196023
"3547",2.20877294765523
"3548",2.61899704975622
"3549",3.81323586727376
"3550",2.51469755585458
"3551",1.95447935013181
"3552",2.55885659667183
"3553",3.13083311227456
"3554",2.27873003139393
"3555",1.71744032398055
"3556",2.52627354807737
"3557",4.4589896696034
"3558",3.27550653674916
"3559",2.91962485705335
"3560",2.17447630016068
"3561",3.32972925143986
"3562",2.07772449100594
"3563",2.37017115116032
"3564",2.81172060028439
"3565",2.38260924793758
"3566",2.3542054606387
"3567",2.48452799092956
"3568",2.26531745396096
"3569",1.90193921289028
"3570",2.38969386237477
"3571",1.56431929397149
"3572",4.00938798487005
"3573",3.54888460810253
"3574",2.82841951103001
"3575",2.62464643764906
"3576",2.27277438246165
"3577",4.52217500149709
"3578",2.98162785087152
"3579",2.45687627048028
"3580",2.4182212101623
"3581",2.9459222173864
"3582",2.13261121682081
"3583",2.07620115574355
"3584",2.2733354225129
"3585",3.42014599272079
"3586",1.78393505939493
"3587",3.87928950864625
"3588",2.98686412247662
"3589",2.12786513261926
"3590",2.55951807979545
"3591",1.96784439000658
"3592",2.77849736285498
"3593",2.55437062885721
"3594",2.01614192356283
"3595",3.91098030569992
"3596",3.40118153337426
"3597",2.47443685436883
"3598",3.55997815842602
"3599",2.38864757929514
"3600",3.73803804174349
"3601",2.73031813628768
"3602",2.46112666822046
"3603",2.45297638823649
"3604",2.42546014458821
"3605",3.39037735228158
"3606",2.54495539070012
"3607",2.55341508087804
"3608",2.94914777118356
"3609",2.8314869561018
"3610",4.68009740499474
"3611",2.26515887232017
"3612",2.14019344981352
"3613",2.03891019123512
"3614",3.05077888557571
"3615",3.43612987446068
"3616",2.50022529208218
"3617",2.90629445320337
"3618",3.67584660836292
"3619",2.76458932540845
"3620",3.10543458546454
"3621",3.97572597485487
"3622",2.45611399629161
"3623",2.51289344505858
"3624",2.28120545267484
"3625",2.41147238557642
"3626",3.03879747245446
"3627",2.33308654671055
"3628",3.11205022338072
"3629",2.32978713572993
"3630",1.93294488118772
"3631",2.45210905564818
"3632",3.76123226645905
"3633",2.37499223841587
"3634",3.09673473793555
"3635",2.30695363574341
"3636",2.27626281937046
"3637",1.9980261919427
"3638",3.09274758824904
"3639",1.8288953586034
"3640",2.11673933519705
"3641",3.13362197457354
"3642",2.52911831611345
"3643",2.69733465049285
"3644",1.84225022672763
"3645",3.13080581809481
"3646",3.84507681425021
"3647",2.86746734211738
"3648",2.67170734643696
"3649",2.82434691609706
"3650",2.85245231278168
"3651",2.3194868747978
"3652",1.76140595089601
"3653",2.4294184978371
"3654",2.6001579280728
"3655",3.47804289206579
"3656",2.26712027931899
"3657",2.2796063326914
"3658",2.17618900087655
"3659",1.89358468094724
"3660",2.24061968657043
"3661",2.78890393942129
"3662",3.16728853025961
"3663",2.20915513811087
"3664",2.39458813508281
"3665",1.87219770461343
"3666",1.88399555860997
"3667",1.89244046076783
"3668",2.26084669875672
"3669",1.9756233752978
"3670",1.97228885639925
"3671",2.47884273331329
"3672",2.95992910138193
"3673",2.92527397217964
"3674",2.69236091392486
"3675",2.41920457943525
"3676",2.7264512286456
"3677",2.27191670168395
"3678",1.89365304704006
"3679",2.56672624738712
"3680",2.56973663842473
"3681",2.33258565291726
"3682",2.61400222075099
"3683",2.4140164806995
"3684",3.02080640599343
"3685",2.79361640858042
"3686",3.94600893608913
"3687",2.97656893400745
"3688",3.00546784943617
"3689",2.54862118807068
"3690",2.93475442337876
"3691",2.83240314854265
"3692",2.79029607376287
"3693",3.48486386374316
"3694",3.73789211415169
"3695",2.62570384884384
"3696",2.92075463529363
"3697",2.40291040183729
"3698",3.06497478900201
"3699",2.54336642292037
"3700",1.99394777209636
"3701",3.06174812770041
"3702",2.99814057284493
"3703",2.61281280381809
"3704",2.37460535584432
"3705",2.81093614949896
"3706",2.94744246238224
"3707",2.08062508519106
"3708",3.25925408158218
"3709",3.70129158324744
"3710",2.49354465121178
"3711",2.93972130484326
"3712",2.77127543485585
"3713",2.52571893779714
"3714",2.53001024907644
"3715",2.54466685544685
"3716",2.49503183629895
"3717",2.24594177054496
"3718",2.90651977856214
"3719",2.36193660331082
"3720",3.30652708050729
"3721",2.13231637504032
"3722",4.30766786895583
"3723",3.64381768292697
"3724",2.49875269280346
"3725",2.17659341605759
"3726",3.13462592033284
"3727",2.08433845084801
"3728",2.16863729404395
"3729",2.51870959349981
"3730",1.97928024499925
"3731",3.48121515085404
"3732",2.92229225384835
"3733",2.66697288981595
"3734",3.01462488689504
"3735",2.24462996901639
"3736",2.81470686699868
"3737",2.41716764034027
"3738",2.01452961697396
"3739",2.22069990100317
"3740",2.04632470206161
"3741",2.73106044447559
"3742",2.83917878455213
"3743",2.32859175934755
"3744",3.11931426331103
"3745",2.72851532413915
"3746",2.46204870482507
"3747",2.57683930602616
"3748",3.45563434189535
"3749",3.12953307772295
"3750",2.64273137938471
"3751",2.55872729533075
"3752",2.94362058117804
"3753",3.01821552939509
"3754",3.32714006529568
"3755",1.97955774444381
"3756",2.93142076879667
"3757",3.33550480742997
"3758",2.81988811101473
"3759",2.3353931940801
"3760",4.19982636395071
"3761",2.31491283800278
"3762",2.67914988324628
"3763",2.97396824670068
"3764",3.18160945923773
"3765",2.98077166354415
"3766",2.45397532544121
"3767",3.30535128805604
"3768",2.40566833826233
"3769",2.80865143832671
"3770",1.58613467037139
"3771",3.44711940875823
"3772",3.198235871012
"3773",1.5031391258417
"3774",1.76102120262476
"3775",2.44839322735243
"3776",3.12197684283637
"3777",2.37891833326648
"3778",1.82600244519563
