,id,sex_gen_resid
365,113102,-26.41234359515704
366,78302,377.446343366732
367,91202,-306.41234359515704
368,106002,110.44634336673198
369,47002,-34.41234359515704
370,102002,-345.553656633268
371,82802,-265.41234359515704
372,38802,-37.55365663326802
373,136702,95.58765640484296
375,82902,-142.41234359515704
376,88502,-275.41234359515704
377,125302,-133.55365663326802
378,82302,222.44634336673198
379,79802,-192.41234359515704
380,45602,-95.55365663326802
381,93102,-348.41234359515704
383,79502,42.58765640484296
384,110402,181.58765640484296
385,127802,230.44634336673198
387,134202,1.4463433667319805
388,53402,211.58765640484296
389,81002,119.58765640484296
390,62502,-363.553656633268
391,63502,-35.41234359515704
392,48602,3.4463433667319805
393,76302,-77.55365663326802
394,80002,-176.55365663326802
395,72002,-254.41234359515704
396,75402,-165.55365663326802
397,108002,-137.41234359515704
398,120802,144.58765640484296
399,78502,-362.553656633268
400,111202,54.44634336673198
401,119202,458.446343366732
402,60802,-48.41234359515704
403,55002,96.44634336673198
404,62202,21.44634336673198
405,146302,-112.41234359515704
406,87502,55.58765640484296
407,65702,44.58765640484296
408,67802,-12.41234359515704
409,68102,-43.41234359515704
411,70902,-211.41234359515704
412,71002,-35.55365663326802
413,105002,-112.41234359515704
414,69702,-179.55365663326802
415,37402,158.44634336673198
416,134002,112.58765640484296
417,78802,-358.41234359515704
418,73402,-112.41234359515704
419,89102,21.58765640484296
420,110202,-291.553656633268
421,39302,-97.55365663326802
422,128702,-181.55365663326802
423,135902,-211.41234359515704
424,138602,180.58765640484296
425,111802,-0.41234359515704
426,91402,109.44634336673198
427,80702,-175.55365663326802
428,53902,287.446343366732
429,67202,127.44634336673198
430,71502,-16.41234359515704
431,89402,258.446343366732
432,76902,-227.55365663326802
433,77102,-90.41234359515704
434,86902,138.58765640484296
435,46802,-4.5536566332680195
436,106102,297.58765640484296
438,80802,155.44634336673198
439,126502,-29.55365663326802
440,130402,-286.41234359515704
441,90902,-207.41234359515704
442,56202,337.446343366732
443,142202,69.58765640484296
444,118202,67.58765640484296
445,123702,-34.55365663326802
446,85902,-321.553656633268
447,75102,-57.41234359515704
448,63602,146.44634336673198
449,97002,60.58765640484296
450,121702,-100.55365663326802
451,58002,-117.55365663326802
452,48202,-42.55365663326802
453,40402,-20.55365663326802
454,44702,1.58765640484296
455,46202,-146.55365663326802
456,84602,54.58765640484296
457,49702,-26.41234359515704
459,88902,-52.55365663326802
460,99902,17.58765640484296
461,91502,-202.55365663326802
462,101402,-109.55365663326802
463,140802,80.58765640484296
464,103602,131.58765640484296
465,95902,318.58765640484296
466,73702,151.58765640484296
467,92002,396.58765640484296
468,105802,81.58765640484296
469,111302,168.44634336673198
470,144502,-212.55365663326802
471,62102,-147.55365663326802
472,100302,46.58765640484296
473,38102,-408.41234359515704
474,114602,-146.55365663326802
475,124802,-291.41234359515704
476,52602,149.58765640484296
477,89202,28.58765640484296
478,99802,62.58765640484296
479,55802,181.44634336673198
480,136102,101.44634336673198
481,68302,89.44634336673198
482,142802,59.58765640484296
483,113802,225.58765640484296
484,95002,89.58765640484296
485,58602,-86.55365663326802
486,38702,19.58765640484296
487,62402,-79.55365663326802
488,44802,-154.55365663326802
489,42902,-390.553656633268
490,134702,37.58765640484296
491,141402,112.44634336673198
492,124202,197.58765640484296
493,140402,271.446343366732
494,55502,227.44634336673198
495,79602,121.58765640484296
496,92302,59.58765640484296
497,95402,-113.41234359515704
498,90202,350.446343366732
499,96802,104.44634336673198
500,100102,39.58765640484296
501,87202,-248.55365663326802
502,57602,-15.41234359515704
503,94202,-46.41234359515704
504,83702,-362.553656633268
505,57002,85.58765640484296
506,36002,84.58765640484296
507,59202,140.58765640484296
508,111902,-25.55365663326802
509,83002,120.44634336673198
510,79002,183.58765640484296
511,140302,45.58765640484296
512,107702,-3.41234359515704
513,116602,19.44634336673198
514,128202,188.44634336673198
515,73502,-77.41234359515704
516,115102,81.44634336673198
517,117802,207.58765640484296
518,110102,-59.41234359515704
519,67302,-93.41234359515704
520,49802,15.58765640484296
521,104502,58.58765640484296
522,83202,91.44634336673198
523,55602,-61.41234359515704
524,59502,-31.41234359515704
525,129602,95.58765640484296
526,101802,-148.41234359515704
527,124502,-124.55365663326802
528,73002,349.446343366732
530,131802,-298.41234359515704
531,112702,85.44634336673198
532,90102,364.58765640484296
533,81202,148.58765640484296
534,56702,-71.41234359515704
535,63402,0.58765640484296
536,37602,125.44634336673198
537,128602,-207.55365663326802
538,112102,-10.41234359515704
539,98002,3.4463433667319805
540,37002,-19.55365663326802
541,117402,300.446343366732
542,83102,-30.55365663326802
543,139902,225.44634336673198
544,88002,77.44634336673198
546,138902,-186.55365663326802
547,41802,-176.55365663326802
548,112802,-182.55365663326802
549,135602,17.58765640484296
550,45302,-90.55365663326802
551,35302,-48.55365663326802
552,61902,-214.41234359515704
553,39502,-226.55365663326802
554,63702,81.58765640484296
555,130202,235.44634336673198
556,76702,64.58765640484296
557,99202,-191.55365663326802
558,135502,406.446343366732
559,50802,-373.41234359515704
560,71802,-116.55365663326802
561,66902,-8.41234359515704
562,52202,-161.55365663326802
563,98702,-96.55365663326802
564,38902,379.446343366732
565,134902,112.44634336673198
566,56002,193.58765640484296
567,78102,-61.55365663326802
568,47402,-72.55365663326802
569,131102,51.58765640484296
570,41202,-347.553656633268
571,125102,-225.55365663326802
572,122502,10.44634336673198
573,99002,-242.55365663326802
574,138102,-103.41234359515704
575,52102,314.446343366732
576,58702,-10.41234359515704
577,43902,-35.41234359515704
578,126402,30.44634336673198
579,141502,179.58765640484296
580,42502,141.58765640484296
581,84402,-51.41234359515704
582,112302,-61.55365663326802
583,57802,-39.41234359515704
585,105902,12.58765640484296
586,139302,86.58765640484296
587,35702,147.58765640484296
588,97902,-390.553656633268
589,45502,-154.41234359515704
590,62802,110.44634336673198
591,144302,135.58765640484296
592,122102,201.44634336673198
593,143702,43.58765640484296
594,94102,169.58765640484296
595,50302,13.58765640484296
596,115502,50.44634336673198
597,64502,211.44634336673198
598,35602,-72.55365663326802
599,135302,32.58765640484296
600,84102,-271.553656633268
601,95202,151.58765640484296
602,71102,76.44634336673198
603,107502,355.446343366732
604,103802,235.58765640484296
605,70202,178.58765640484296
606,36602,16.58765640484296
607,84702,61.44634336673198
608,83802,-67.41234359515704
610,109102,16.58765640484296
611,111502,-423.41234359515704
612,106802,-29.55365663326802
614,79202,100.44634336673198
615,82002,-206.55365663326802
616,107902,221.44634336673198
618,47202,-250.55365663326802
619,99302,168.58765640484296
620,75202,-195.55365663326802
621,41902,-29.55365663326802
623,85302,-446.553656633268
624,103302,-221.55365663326802
625,104702,-115.41234359515704
626,77702,-420.553656633268
627,36702,-58.55365663326802
628,86702,-76.55365663326802
629,42702,-251.55365663326802
630,86102,-133.41234359515704
631,99402,254.58765640484296
632,53302,251.44634336673198
633,120302,39.58765640484296
634,64102,-205.41234359515704
635,126702,-228.55365663326802
636,124602,93.58765640484296
637,36202,-7.41234359515704
638,92702,-16.55365663326802
639,105702,-291.41234359515704
640,102702,-124.41234359515704
641,121002,104.44634336673198
642,69002,-95.41234359515704
643,64902,-112.55365663326802
644,61602,-240.55365663326802
645,50602,-271.553656633268
646,123902,-64.55365663326802
647,102602,332.58765640484296
649,114202,-56.55365663326802
650,102502,-46.55365663326802
651,132302,4.58765640484296
652,124902,-68.55365663326802
653,86502,-176.55365663326802
654,121302,92.58765640484296
655,76002,-10.41234359515704
656,40602,-90.55365663326802
657,95302,77.58765640484296
658,87702,132.44634336673198
659,114702,64.44634336673198
660,78702,-335.41234359515704
661,145302,218.58765640484296
663,87102,2.58765640484296
664,125002,-314.553656633268
665,56302,4.4463433667319805
666,130302,-28.41234359515704
667,111102,128.44634336673198
668,65602,-52.41234359515704
669,127302,-100.55365663326802
670,133302,-17.41234359515704
671,142602,-77.41234359515704
672,105302,-330.553656633268
673,45202,-0.41234359515704
674,103502,2.4463433667319805
675,64302,14.58765640484296
676,93702,-339.553656633268
677,113002,-29.41234359515704
678,88602,-49.41234359515704
679,51302,25.44634336673198
680,61502,-261.41234359515704
681,95102,-55.41234359515704
682,52702,162.44634336673198
683,53002,-117.55365663326802
684,51602,-267.553656633268
685,109702,-9.41234359515704
686,64702,227.44634336673198
687,140002,432.446343366732
689,42102,-171.55365663326802
691,92202,-64.41234359515704
692,106602,205.58765640484296
693,77002,112.58765640484296
694,79302,166.58765640484296
695,146402,-230.41234359515704
696,39102,65.44634336673198
697,131702,-123.55365663326802
698,138202,-15.55365663326802
699,66502,-49.55365663326802
700,97802,53.58765640484296
701,42202,-89.55365663326802
703,71302,-436.553656633268
704,90302,62.58765640484296
705,136402,129.44634336673198
706,77302,-89.55365663326802
707,103202,-151.55365663326802
708,89802,-229.55365663326802
709,115402,-100.41234359515704
710,50902,139.58765640484296
711,134102,-27.41234359515704
712,121802,36.58765640484296
713,58302,128.58765640484296
714,97202,82.58765640484296
715,40202,18.58765640484296
716,80902,16.44634336673198
717,35402,124.44634336673198
718,52302,11.44634336673198
719,119802,292.446343366732
720,51702,-294.553656633268
721,49302,144.44634336673198
722,131502,89.44634336673198
723,54102,-158.55365663326802
724,116202,57.44634336673198
725,79102,238.44634336673198
726,142502,64.44634336673198
727,110702,-35.41234359515704
728,55902,-29.41234359515704
729,101202,-239.55365663326802
730,104202,68.58765640484296
731,133602,-56.41234359515704
732,75902,57.44634336673198
733,120402,-45.55365663326802
734,82402,318.446343366732
735,125202,-498.553656633268
736,94602,32.58765640484296
737,86302,248.58765640484296
738,142902,193.58765640484296
739,104102,-444.553656633268
740,137802,-195.41234359515704
741,88102,-79.55365663326802
742,97702,-27.55365663326802
743,120102,34.58765640484296
744,142302,-175.55365663326802
745,94402,-292.41234359515704
746,39402,-14.41234359515704
747,40302,-81.41234359515704
748,69202,127.44634336673198
749,116302,50.44634336673198
750,62002,-235.41234359515704
751,90502,123.44634336673198
752,119502,142.58765640484296
753,63102,131.44634336673198
754,111402,398.446343366732
755,137302,-58.41234359515704
756,86402,-271.41234359515704
757,66802,-186.41234359515704
758,55702,183.44634336673198
759,100502,-290.41234359515704
760,53802,191.58765640484296
761,96402,120.44634336673198
762,36502,-72.55365663326802
763,93302,223.58765640484296
764,134302,121.58765640484296
765,141302,164.44634336673198
766,61202,-106.41234359515704
767,59102,128.58765640484296
768,137902,103.58765640484296
769,70702,106.58765640484296
770,115702,-7.5536566332680195
771,145202,282.446343366732
772,54502,243.58765640484296
773,86802,-53.55365663326802
774,53102,-31.41234359515704
775,59602,102.58765640484296
776,133102,148.44634336673198
777,44402,7.58765640484296
778,83402,75.58765640484296
779,65002,-104.55365663326802
780,52402,90.58765640484296
781,98602,239.44634336673198
782,114402,5.4463433667319805
784,121602,109.44634336673198
785,36102,274.446343366732
786,94702,110.58765640484296
787,116502,-267.553656633268
788,115902,-147.41234359515704
789,141202,34.58765640484296
790,36902,77.58765640484296
791,125402,53.44634336673198
792,99102,-141.55365663326802
793,112002,-384.41234359515704
795,69902,-48.41234359515704
796,70602,-341.41234359515704
797,145402,171.44634336673198
798,60102,-229.55365663326802
799,89902,122.58765640484296
800,65202,115.44634336673198
801,74502,-45.55365663326802
802,90702,-9.41234359515704
803,59702,-10.41234359515704
805,72102,-142.55365663326802
807,91602,-55.55365663326802
808,120002,94.58765640484296
809,112902,-175.55365663326802
810,85202,-407.41234359515704
812,75602,-172.55365663326802
813,51102,147.58765640484296
814,130002,-175.55365663326802
815,98102,-9.41234359515704
816,37802,-54.41234359515704
817,66402,-128.41234359515704
818,64802,-50.41234359515704
819,119402,-297.41234359515704
820,72502,-62.55365663326802
821,35802,79.44634336673198
822,122002,-33.41234359515704
823,49502,-335.41234359515704
824,125902,99.58765640484296
825,126002,0.58765640484296
826,104902,-1.5536566332680195
827,65402,-51.55365663326802
828,61302,61.44634336673198
829,114102,-271.41234359515704
830,140702,43.58765640484296
831,93402,-0.5536566332680195
832,39602,69.44634336673198
833,87602,332.58765640484296
834,60202,24.44634336673198
835,129502,-160.55365663326802
836,123802,-211.55365663326802
837,54702,433.446343366732
838,80602,-251.55365663326802
839,85802,122.44634336673198
840,140202,210.58765640484296
841,117302,-28.41234359515704
842,122302,303.58765640484296
844,103702,-138.55365663326802
845,100702,-52.41234359515704
846,112602,-15.41234359515704
847,66002,-49.41234359515704
848,107002,-86.55365663326802
849,98502,209.58765640484296
851,129102,212.44634336673198
852,75302,-221.41234359515704
853,38502,-25.41234359515704
854,51502,165.58765640484296
855,109302,81.44634336673198
856,132502,80.58765640484296
858,133202,-38.41234359515704
859,97302,-180.55365663326802
860,147002,-197.41234359515704
861,67902,64.58765640484296
862,41602,-74.55365663326802
863,127102,-250.41234359515704
864,117202,98.44634336673198
865,106502,160.44634336673198
866,122602,-80.55365663326802
867,54302,-9.41234359515704
868,40802,-94.55365663326802
869,109202,-24.41234359515704
870,46302,-100.41234359515704
871,138002,214.58765640484296
872,74602,105.44634336673198
873,128102,107.58765640484296
874,116802,250.44634336673198
875,110802,165.58765640484296
876,112402,15.58765640484296
877,36302,-116.41234359515704
878,106402,274.58765640484296
879,101002,283.446343366732
880,40902,15.58765640484296
882,92902,-27.41234359515704
883,65802,1.4463433667319805
884,57502,62.58765640484296
886,105402,-183.55365663326802
887,49102,-105.55365663326802
888,123102,306.446343366732
889,137102,-8.55365663326802
890,118402,7.4463433667319805
891,144902,139.44634336673198
892,127502,-205.55365663326802
893,107302,51.58765640484296
894,106902,-22.55365663326802
895,129302,106.44634336673198
896,143502,342.58765640484296
897,73802,105.44634336673198
898,108102,9.58765640484296
899,123502,23.44634336673198
900,96502,345.446343366732
901,47902,-349.41234359515704
902,91802,66.44634336673198
903,62302,-95.41234359515704
904,77402,-4.5536566332680195
905,106302,111.58765640484296
906,147102,121.58765640484296
907,48502,-187.41234359515704
908,146802,218.58765640484296
911,102202,-491.553656633268
912,97402,-34.55365663326802
913,69402,-15.55365663326802
914,140102,13.58765640484296
915,111002,-64.55365663326802
916,51902,-152.41234359515704
917,62702,-187.41234359515704
918,87902,207.58765640484296
919,93002,41.58765640484296
920,61002,93.58765640484296
921,127402,-24.55365663326802
922,74002,202.58765640484296
923,42402,-362.553656633268
924,121502,-288.41234359515704
927,71402,48.58765640484296
928,66102,74.44634336673198
929,89002,99.58765640484296
930,339704,-80.10160629174675
931,355204,13.898393708253252
932,355804,89.75708067014216
933,352704,-65.10160629174675
934,344604,-138.24291932985784
935,340804,-56.24291932985784
936,376704,113.75708067014216
937,345704,204.75708067014216
938,341304,33.75708067014216
939,336804,151.75708067014216
940,375604,-55.10160629174675
941,377804,86.75708067014216
942,373204,107.75708067014216
943,352604,73.75708067014216
944,365904,49.89839370825325
945,358304,-86.10160629174675
946,364604,195.89839370825325
947,332904,-51.24291932985784
948,326304,3.898393708253252
949,370304,97.75708067014216
950,363804,-52.10160629174675
951,334004,18.898393708253252
952,357604,-61.24291932985784
953,367804,125.75708067014216
954,345404,-152.10160629174675
955,342204,-132.10160629174675
956,335204,3.757080670142159
957,333704,-3.101606291746748
958,367104,-60.24291932985784
959,345004,-89.24291932985784
960,327104,-72.10160629174675
961,366404,-61.10160629174675
962,354604,115.75708067014216
963,359304,83.89839370825325
964,378804,112.75708067014216
965,331504,24.75708067014216
966,347604,4.898393708253252
967,343704,-120.24291932985784
968,341204,-106.10160629174675
969,372504,135.75708067014216
970,331004,-93.10160629174675
971,371804,40.75708067014216
972,358604,92.75708067014216
973,343404,-16.101606291746748
974,331804,241.75708067014216
975,351604,54.89839370825325
976,347204,-253.10160629174675
977,330604,-61.10160629174675
978,350604,-67.10160629174675
979,345104,-42.10160629174675
980,333304,-138.24291932985784
981,377604,15.898393708253252
982,362504,-180.24291932985784
983,361804,-36.10160629174675
984,334104,114.75708067014216
985,327704,46.89839370825325
986,330304,-121.24291932985784
987,368704,-84.10160629174675
988,338104,8.757080670142159
989,340504,21.898393708253252
990,365704,186.75708067014216
991,344704,-93.10160629174675
992,354504,227.89839370825325
993,331704,17.898393708253252
994,368004,7.898393708253252
995,356504,4.757080670142159
996,347904,-39.24291932985784
997,338304,-190.24291932985784
998,356004,-54.10160629174675
999,358504,-222.24291932985784
1000,374304,-38.24291932985784
1001,346204,129.75708067014216
1002,364704,337.75708067014216
1003,329604,209.75708067014216
1004,326204,65.75708067014216
1005,337004,-61.10160629174675
1006,368804,66.75708067014216
1007,359204,-91.24291932985784
1008,366304,-25.24291932985784
1009,342704,118.75708067014216
1010,330904,-25.24291932985784
1011,339304,34.89839370825325
1012,343504,-47.10160629174675
1013,361304,61.89839370825325
1014,332804,2.898393708253252
1015,373604,-31.101606291746748
1016,346704,64.89839370825325
1017,335404,25.898393708253252
1018,376804,167.89839370825325
1019,347504,-123.24291932985784
1020,361204,-10.242919329857841
1021,357904,-165.10160629174675
1022,327004,-38.24291932985784
1023,337104,-249.24291932985784
1024,355004,11.757080670142159
1025,343604,-59.24291932985784
1026,370704,-13.101606291746748
1027,374104,32.89839370825325
1028,348204,35.89839370825325
1029,353804,-31.24291932985784
1030,375704,35.75708067014216
1031,360504,9.757080670142159
1032,367704,15.898393708253252
1033,364204,-77.24291932985784
1034,339204,-113.24291932985784
1035,349504,-92.24291932985784
1036,372004,78.89839370825325
1037,327904,-38.24291932985784
1038,339604,-24.24291932985784
1039,328904,-69.10160629174675
1040,351804,117.75708067014216
1041,344404,-2.242919329857841
1042,857306,-19.297929246333297
1043,841106,-421.1566162082222
1044,866506,127.7020707536667
1045,860306,137.8433837917778
1046,865306,215.7020707536667
1047,861206,-52.2979292463333
1048,853706,-181.1566162082222
1049,854406,-187.2979292463333
1050,840106,80.7020707536667
1051,864306,73.8433837917778
1052,856506,86.7020707536667
1053,853206,143.8433837917778
1054,855306,127.7020707536667
1055,854906,197.7020707536667
1056,852506,18.843383791777796
1057,848406,-292.1566162082222
1058,855806,-157.1566162082222
1059,855006,55.843383791777796
1060,862406,74.8433837917778
1061,842106,142.8433837917778
1062,864206,121.7020707536667
1063,840906,-283.2979292463333
1064,856806,-64.2979292463333
1065,861906,-100.1566162082222
1066,846206,51.843383791777796
1067,865206,258.8433837917778
1068,844806,101.7020707536667
1069,851006,-81.1566162082222
1070,847006,-333.2979292463333
1071,866106,-22.297929246333297
1072,862806,-77.1566162082222
1073,858206,61.843383791777796
1074,857206,-38.156616208222204
1075,846906,2.8433837917777964
1076,847306,-179.2979292463333
1077,848806,-227.1566162082222
1078,863706,91.7020707536667
1079,847806,-162.1566162082222
1080,844406,-86.1566162082222
1081,862906,173.7020707536667
1082,846306,139.7020707536667
1083,851806,-205.2979292463333
1084,851106,-123.2979292463333
1085,858906,224.7020707536667
1086,859506,111.8433837917778
